file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02,cer02,wer02,cer,wer
0044.jpg,fancy,NICHT OHNE UNS! DORTMUND jeden Samstag 14:30 Uhr - Willy-Brandt-Platz UNSERE DEMOKRATIE IST INFIZIERT! antikörper JETZT!,"NICHT OHNE UNS! DORTMUND

jeden Samstag 14:30 Uhr - Willy-Brandt-Platz",0.0,NICHT OHNE UNS! DORTMUND jeden Samstag 14:30 Uhr - Willy-Brandt-Platz,0.0,0.575,0.5583333333333333,0.625,0.625,0.425,0.375,0.44166666666666665,0.375
0045.jpeg,fancy,ACHTUNG NEUE VERSAMMLUNGSFLÄCHE! GROSSDEMO KASSEL Frühlingserwachen – Die Welt steht auf! „Wir werden ALLE da sein!“ KARLSWIESE / ORANGERIE KASSEL WELTWEIT – ALLE ZUSAMMEN 1 TAG – 1 ZIEL WELTWEIT – ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 12:00 – 16:00 UHR MIT ANSCHLIESSENDEM AUFZUG LIVESTREAMS AUS ALLER WELT #Zusammenhalt statt Spaltung,"GROSSDEMO
„.«« 5 KASSEL -

v’:mmlmj5a/ Wwachen -

Die Well slcht auf!
KARLSWIESE / ORANGERIE KASSEL

WELTWEIT - ALLE ZUSAMMEN

1TAG - 1ZIEL
WELTWEIT - ALLE ZUSAMMEN

IN DER MITTE DEUTSCHLANDS
20.03.2021

„ 12:00 - 16 00 UHR

l/|‚$

4Q k &q -
&R Ms “""‘",0.0,"GROSSDEMO „.«« 5 KASSEL - v’:mmlmj5a/ Wwachen - Die Well slcht auf! KARLSWIESE / ORANGERIE KASSEL WELTWEIT - ALLE ZUSAMMEN 1TAG - 1ZIEL WELTWEIT - ALLE ZUSAMMEN IN DER MITTE DEUTSCHLANDS 20.03.2021 „ 12:00 - 16 00 UHR l/|‚$ 4Q k &q - &R Ms “""‘",0.0,0.5243553008595989,0.4813753581661891,0.0,0.0,0.47564469914040114,0.6923076923076923,0.5186246418338109,0.75
0046.jpeg,fancy,h48 Plötzlich Meerjungmensch Die beste (nicht)Karnevals-Kostüm Party Berlins 01. März 2025 AB 20 UHR PROJEKTRAUM HERMANNSTRABE 48 LINE UP DJ KETCHUP (SPICY BASS / BREAKBEAT) DJ TDIPPZ (HAPPY HARDCORE) + KOSTÜMWETTBEWERB + PARTYSPIELE *VERKLEIDUNG ERWÜNSCHT. EGAL WAS!*,"&01. MÄRZ 2025

Xx

AR Z0OUHR LINE U®
[ ‘ KETOHUP
4 (M‘ITN""WT)
PROJSKTRAUM 9 d
HERMANNNTRARE 43 an -
„PARTYBTIELG

AYZKLZIDUNG SiNÜNGSGT, Z6AL WAY",0.0,"&01. MÄRZ 2025 Xx AR Z0OUHR LINE U® [ ‘ KETOHUP 4 (M‘ITN""WT) PROJSKTRAUM 9 d HERMANNNTRARE 43 an - „PARTYBTIELG AYZKLZIDUNG SiNÜNGSGT, Z6AL WAY",0.0,0.2611940298507462,0.2388059701492537,0.0,0.0,0.7388059701492538,0.9459459459459459,0.7611940298507462,0.9459459459459459
0047.jpg,fancy,"15 JAHRE JUBILÄUMSSHOW GOITZSCHE FRONT WILLKUER Berserker Berlin UBER EATS MUSIC HALL BERLIN, 28.09.2024 EINLASS: 18.30 UHR","N Bers erkex
? erlin
UBER EATS MUSIG HALL
äBERLIN‚ 28.08.20E |

EINLASS: 18.30 UHR 7 }",0.0,N Bers erkex ? erlin UBER EATS MUSIG HALL äBERLIN‚ 28.08.20E | EINLASS: 18.30 UHR 7 },0.0,0.5040650406504066,0.4634146341463414,0.0,0.0,0.4959349593495935,0.8235294117647058,0.5365853658536586,0.8823529411764706
0049.jpg,fancy,"Rock'n'Roll Silvester BOPPIN'B Manu Tanzratte LEE'S REVENGE Silvester- & Wunschfeuer auf der Terrasse Killer Kirsche copper and blonde Di. 31.12.2024 Beginn 20:30 Uhr (Einlass 20 Uhr) Eintritt: 25 € + VVK | Späteinlass (ab 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich Fichtestr. 50 | 63303 Dreieich","Di. 3112.2024 —

Beginn 20:30 Uhr (Einlass 20 Uhn)

Eintritt: 25 € + VVG | Späteinlass (albı 22:30 Uhr, nur Abendkasse): 15 €

Bürgerhaus Dreieich X<

Fichtestr. 50 | 63303 Dreieich DREIEICH",0.0,"Di. 3112.2024 — Beginn 20:30 Uhr (Einlass 20 Uhn) Eintritt: 25 € + VVG | Späteinlass (albı 22:30 Uhr, nur Abendkasse): 15 € Bürgerhaus Dreieich X< Fichtestr. 50 | 63303 Dreieich DREIEICH",0.0,0.4967320261437908,0.4771241830065359,0.0,0.0,0.5032679738562091,0.5319148936170213,0.5228758169934641,0.5319148936170213
0050.jpg,fancy,"Einladung zur bewegten Versammlung Miteinander zur Freude Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die Maßnahmen der letzten Zeit haben uns allen viel abverlangt Mit Musik und guter Laune ziehen wir gemeinsam durch München und holen uns die LEBENSFREUDE zurück!","Einladung zur bewegten Versammlung
Mliteinander

Samstag, 15. August ab 17:30
vom Friedensengel
zur Münchner Freiheit

Die 7‘4%nafunm der letzen Zeit haben uns allen Viel abverlangt.

Mit Musik und guter Laune zighen Wir gemeinsam durch
München z//zd/zalenunsdze LEBENS) F;.E'LLDEW*",0.0,"Einladung zur bewegten Versammlung Mliteinander Samstag, 15. August ab 17:30 vom Friedensengel zur Münchner Freiheit Die 7‘4%nafunm der letzen Zeit haben uns allen Viel abverlangt. Mit Musik und guter Laune zighen Wir gemeinsam durch München z//zd/zalenunsdze LEBENS) F;.E'LLDEW*",0.0,0.8339100346020761,0.8027681660899654,0.0930232558139534,0.0930232558139534,0.16608996539792387,0.3488372093023256,0.1972318339100346,0.5116279069767442
0051.jpg,fancy,bEwegunGS FREIHEIT #23 29.12.2023 ://ABOUT BLANK SOLIPARTY FÜR MENSCHEN MIT FLUCHTGESCHICHTE,"EIT #23

.IPARTY FÜR MENSCHEN
‚ MIT FLUCHTGESCHICHTE",0.0,EIT #23 .IPARTY FÜR MENSCHEN ‚ MIT FLUCHTGESCHICHTE,0.0,0.5108695652173914,0.5,0.0,0.0,0.4891304347826087,0.6363636363636364,0.5,0.6363636363636364
0052.jpeg,fancy,"01.03.2025 Punk Against Gentrification Gemeinsam gegen das Clubsterben ni-jusan AUF KRAMPF LADEHEMMUNG Einlass : 19 Uhr Beginn : 20 Uhr VVK : 13,12€   AK : 15€ Wo : SOLTMANN","Tickets_ 01.03.2025
5 Punk Agailsta
S Gentrificslgen —

. E E \«v®
Einlass: 19Uhr. DA
Beginn:; 20 Uhr. “
VVK:13,12€ AK: /

Wo:: SOLTMANNIE

B",0.0,"Tickets_ 01.03.2025 5 Punk Agailsta S Gentrificslgen — . E E \«v® Einlass: 19Uhr. DA Beginn:; 20 Uhr. “ VVK:13,12€ AK: / Wo:: SOLTMANNIE B",0.0,0.4277456647398844,0.4046242774566474,0.0,0.0,0.5722543352601156,0.9655172413793104,0.5953757225433526,0.9655172413793104
0054.jpg,fancy,MAGISCHES FÜRSTENFELD 5. + 6. Januar 2025 Zaubervarieté für die ganze Familie JANIS VON DEM BORNE MARION METTERNICH DETLEF WINTERBERG,"Zaubervariete
für die ganze Famile",0.0,Zaubervariete für die ganze Famile,0.0,0.2481203007518797,0.2406015037593984,0.0,0.0,0.7518796992481203,0.85,0.7593984962406015,0.9
0055.jpg,fancy,"Soliparty für Frauen auf der Flucht (ROSA e.V.) DYNAMIC x EUPHORIOT 7.3.2025, 23–7 Uhr ://about blank SKYY YU/VA TIKITULA POWPOW MAARTEN KETRAEDA FUCHSITEK MISS PIXIE JULE BAMBULE GRETCHEN BAZOOKA SHANNON SOUNDQUIST HAVYLICOUS B2B GINGER B Tekno, Gabber, Frenchcore + Karaoke Markgrafendamm 24c, 10245 Berlin Fascists not welcome!",,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0057.jpg,fancy,HOCUS POCUS DIE INTERNATIONALE ZAUBERGALA MIT SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA MAGIC DORIAN ANDY JORDAN MARC OBERON MODERATION BERT CALLENBACH 13. & 15.5.2022 VERANSTALTUNGSFORUM FÜRSTENFELD - STADTSAAL FÜRSTENFELD 12 • 82256 FÜRSTENFELDBRUCK • KARTEN AB 27€ AUF FÜRSTENFELD.RESERVIX.DE,"DIE
INTERNATIONALE
ZAUBERGALA

SORIA IENG
ALBERTO GIORGI & LAURA
SVEN HEUBES & SABRINA ’

|
|
|| MAGIC DORIAN
| ANDY JORDAN
MARC OBERON

BERT CALLENBACH

3. & 15.5.2022
M FÜRSTENFELD - STADTSAAI

VERANSTALTUNGSFORU",0.0,DIE INTERNATIONALE ZAUBERGALA SORIA IENG ALBERTO GIORGI & LAURA SVEN HEUBES & SABRINA ’ | | || MAGIC DORIAN | ANDY JORDAN MARC OBERON BERT CALLENBACH 3. & 15.5.2022 M FÜRSTENFELD - STADTSAAI VERANSTALTUNGSFORU,0.0,0.5760517799352751,0.5372168284789645,0.0,0.0,0.42394822006472493,0.5348837209302325,0.4627831715210356,0.7209302325581395
0059.jpg,fancy,"KIEZ COMEDY smash comedy 8. März, 19 Uhr, KUFA Moabit FLINTA* STAND UP COMEDY BERLIN Sozialraumorientierte Planungskoordination Gefördert durch die Stadtteilkasse","N]

, 8. MÄRZ, 19 UHR, KUFA MOABIT er £.4
— FLINTA® STAND UP COMEDY .

La",0.0,"N] , 8. MÄRZ, 19 UHR, KUFA MOABIT er £.4 — FLINTA® STAND UP COMEDY . La",0.0,0.228395061728395,0.2222222222222222,0.0,0.0,0.7716049382716049,0.8571428571428571,0.7777777777777778,0.8095238095238095
0060.jpg,fancy,"POETRY B'N'B DEIN FAST PRIME-TIME POETRY SLAM 26. April 2024, 20.12 Uhr DAS GROSSE FINALE Eine Kooperation von Brakula Kultur in Bramfeld BIM Kulturzentrum auf KulTour","T PRIME-TIME PUHRY U\M

7 W 24 2012

Eine Kooperation von",0.0,T PRIME-TIME PUHRY U\M 7 W 24 2012 Eine Kooperation von,0.0,0.2934131736526946,0.281437125748503,0.0,0.0,0.7065868263473054,0.8461538461538461,0.718562874251497,0.8461538461538461
0061.jpg,fancy,Freedom Parade Die Verleihung der roten Clownsnase durch Captain Future an Dr. Drosten 01.10.2020 ab 10:00 Uhr vorm Schloss Bellevue GRAFIK: LASERURCH.DE,": Freedom Parade

Die Verleihung der coten C (@umnsnase.
3„:t„ Carhin ""£“'“ anDr. Droste

A

20° HDINTS2SE7 :Aya9

Z

vorm Schloss Bellewe",0.0,": Freedom Parade Die Verleihung der coten C (@umnsnase. 3„:t„ Carhin ""£“'“ anDr. Droste A 20° HDINTS2SE7 :Aya9 Z vorm Schloss Bellewe",0.0,0.542483660130719,0.4901960784313726,0.0,0.0,0.45751633986928103,0.7727272727272727,0.5098039215686274,0.7272727272727273
0062.jpg,fancy,"B!M Kulturzentrum SEI DABEI! LESECLUB HORIZONTE ERWEITERN WELTEN ERLESEN. LESECLUB Montags von 14.00 – 15.30 Uhr für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 Leseklubs Stiftung Lesen GYMNASIUM MEIENDORF LESECLUB MEIENDORF","B ’ M Kultur-
® zenfrum

HON ZONTE

JERWEITERN
—WELTENTERLESEN

l für alle Kinder zwischen 9 und 12 Jahren
im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60

SYMNASDENM
VENBNDERE",0.0,"B ’ M Kultur- ® zenfrum HON ZONTE JERWEITERN —WELTENTERLESEN l für alle Kinder zwischen 9 und 12 Jahren im Gymnasium Meiendorf, Raum 804, Kreuzbau, Schierenberg 60 SYMNASDENM VENBNDERE",0.0,0.5631768953068592,0.5342960288808665,0.0,0.0,0.4368231046931408,0.5897435897435898,0.4657039711191336,0.6410256410256411
0063.jpg,fancy,DEMO STOPPT DIE GASLOBBY soziale Klima- und Energiepolitik gegen die European Gas Conference POWER TO THE PEOPLE 28. März 17:30 Uhr Stephansplatz @systemchange.not.climatechange,"STOPPT DIE
GASLOBBY

17:30 Uhr
Stephansplatz

@systemchange.not.climatechange",0.0,STOPPT DIE GASLOBBY 17:30 Uhr Stephansplatz @systemchange.not.climatechange,0.0,0.423728813559322,0.3954802259887006,0.0,0.0,0.576271186440678,0.6956521739130435,0.6045197740112994,0.8695652173913043
0064.jpg,fancy,"KIEZFEST KIEZKLUB Treptow-Kolleg Samstag, 1. Juli 2023 von 14 – 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polizeabschnitt 65, außerdem gibt es noch Mit- mach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr … Unsere Ehrenamtlichen des KIEZKLUB’s und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt.","KIEZKLUB Treptow-Kollag

5am5tag‚ 1. JU"" 2023 von 14 — 18 Uhr

Eröffnung durch Frau Weingart
Stellvertretende Bezirksbürgermeisterin
und Leiterin der Abteilung Soziales, Arbeit

und Teilhabe

Es spielt die Combo des
Landespolizeiorchesters

Brandenburg

Die fröhlichen Herbstlerchen
erfreuen uns mit ihrem Vortrag

Kreistanzgruppe unter Leitung von

Monika Kemmnitz

/

X

K ICESZUKAURB

TRDEDTAW KMIILEC

Dirk Jüttner
erfreut uns als Elvis Presley

Kinder- und Erwachsenen-Tanzteam
des PSV Olympia Berlin

Belly Dance mit „SOURAIA HAGIR“

Eine kostenlose Fahrradkennzeichnung durch den
Polzeiabschnitt 65, außerdem gibt es noch Mit-
mach-Aktionen für Kinder, Seifenblasen mit Ciello,
Holzarbeiten, Schwerter basteln mit Marlies, das
Kinderschminken mit Farina und Jessica, Malen
und Basteln mit Michaela und vieles mehr ...
Unsere Ehrenamtlichen des KIEZKLUB's und das
Seniorenpflegeheim DOMIZIL verwöhnen sie mit
selbstgebackenem Kuchen. Für Ihr leibliches Wohl

ist gesorgt.
3 (a",0.0,"KIEZKLUB Treptow-Kollag 5am5tag‚ 1. JU"" 2023 von 14 — 18 Uhr Eröffnung durch Frau Weingart Stellvertretende Bezirksbürgermeisterin und Leiterin der Abteilung Soziales, Arbeit und Teilhabe Es spielt die Combo des Landespolizeiorchesters Brandenburg Die fröhlichen Herbstlerchen erfreuen uns mit ihrem Vortrag Kreistanzgruppe unter Leitung von Monika Kemmnitz / X K ICESZUKAURB TRDEDTAW KMIILEC Dirk Jüttner erfreut uns als Elvis Presley Kinder- und Erwachsenen-Tanzteam des PSV Olympia Berlin Belly Dance mit „SOURAIA HAGIR“ Eine kostenlose Fahrradkennzeichnung durch den Polzeiabschnitt 65, außerdem gibt es noch Mit- mach-Aktionen für Kinder, Seifenblasen mit Ciello, Holzarbeiten, Schwerter basteln mit Marlies, das Kinderschminken mit Farina und Jessica, Malen und Basteln mit Michaela und vieles mehr ... Unsere Ehrenamtlichen des KIEZKLUB's und das Seniorenpflegeheim DOMIZIL verwöhnen sie mit selbstgebackenem Kuchen. Für Ihr leibliches Wohl ist gesorgt. 3 (a",0.0,0.932475884244373,0.8863879957127545,0.008130081300813,0.008130081300813,0.06752411575562701,0.13008130081300814,0.11361200428724544,0.34146341463414637
0066.jpg,fancy,HocusPocus Fürstenfeld Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11. – 15. Mai 2022,"HocusPocus
-Fürstenfeld
__ Festival der Zauberkunst

Veranstaltungsforum
Fürstenfeld

11.- 15. Mai 2022",0.0,HocusPocus -Fürstenfeld __ Festival der Zauberkunst Veranstaltungsforum Fürstenfeld 11.- 15. Mai 2022,0.0,0.9387755102040816,0.8775510204081632,0.3333333333333333,0.3333333333333333,0.061224489795918366,0.3333333333333333,0.12244897959183673,0.5
0067.jpeg,fancy,"HEART OF GAZA Eine Ausstellung mit Bildern von Kindern aus Gaza @stadtteilkomitee_lichtenberg @stk_lichtenberg 15.03.2025 - 16Uhr Café Wostok, Weitlingstr. 97 10317 Fundraising Veranstaltung | Eintritt frei Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt","HEART
OF GAZA!
Eine Ausstellung mit Bildern \

©& @stadtteilkomitee_lichtenberg \
w @stk_lichtenberg X

15.03.2025 - 16Uhr 7
Cafe Wostok, Weitlingstr. 97 10317 M l

Fundraising Veranstaltung | Eintritt frei ©53E

Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt E",0.0,"HEART OF GAZA! Eine Ausstellung mit Bildern \ ©& @stadtteilkomitee_lichtenberg \ w @stk_lichtenberg X 15.03.2025 - 16Uhr 7 Cafe Wostok, Weitlingstr. 97 10317 M l Fundraising Veranstaltung | Eintritt frei ©53E Alle Spenden werden gezielt für das Projekt “We are not alone” eingesetzt E",0.0,0.8571428571428572,0.8357142857142857,0.1842105263157894,0.1842105263157894,0.14285714285714285,0.34210526315789475,0.16428571428571428,0.39473684210526316
0071.jpg,fancy,Freedom Parade No11 Großdemo mit Querdenken 29. August 2020 11:00 Uhr Start: Brandenburger Tor Ziel: Siegessäule GRAFIK: LASERLURCH.DE,": Freedom Parade N911

GROßDEMO mit QUERDENKEN

; | Start: Brandendurger Tor
\(,MF«I: « 4 Z2ieL; S iosessäv (e
LASERWRAHFDE f",0.0,": Freedom Parade N911 GROßDEMO mit QUERDENKEN ; | Start: Brandendurger Tor \(,MF«I: « 4 Z2ieL; S iosessäv (e LASERWRAHFDE f",0.0,0.417910447761194,0.3880597014925373,0.0,0.0,0.582089552238806,1.0,0.6119402985074627,0.8888888888888888
0072.jpg,fancy,"DEMO UND LICHTERMEER „ZUSAMMENHALTEN GEGEN RECHTS“ MI. 14.2.2024 RIED IM INNKREIS 16:30 Bahnhof Ried (Bahnhofstraße 69) ab 17:00 Kundgebung, Marktplatz Ried mit Monika Salzer, Hans-Henning Scharsach und Susanne Scholl Bitte Kerze mitnehmen! omasgegenrechts.at ab 16:00 „Kulturpolitischer Aschermittwoch“ in der Giesserei, Ried kulturlandimpulse.at ZUM SCHUTZ UNSERER DEMOKRATIE OMAS GEGEN RECHTS OMAS GEGEN RECHTS","DEMO UND L \ OMAS

- 1“’ W xl GEGEN

AUSA élää\% En [ @
4.2.2024 A| n
mlv\ﬂx'v\ \?‘NK?(%\S .

16:30 Bahnhof Ried -
(Bahnhofstra‘!e 69)

ab 17:00 Kundgebüng, Markplatz .Ried
mit Monika Salzer, Hans- Scharsach
und Susanne Scholl
-
Bitte Kerze mitnehmen! ö

‚omasgegenrechts.at

OMAS. /
GEGEN

\ /RECHTS,",0.0,"DEMO UND L \ OMAS - 1“’ W xl GEGEN AUSA élää\% En [ @ 4.2.2024 A| n mlv\ﬂx'v\ \?‘NK?(%\S . 16:30 Bahnhof Ried - (Bahnhofstra‘!e 69) ab 17:00 Kundgebüng, Markplatz .Ried mit Monika Salzer, Hans- Scharsach und Susanne Scholl - Bitte Kerze mitnehmen! ö ‚omasgegenrechts.at OMAS. / GEGEN \ /RECHTS,",0.0,0.4697336561743341,0.4406779661016949,0.0384615384615384,0.0384615384615384,0.5302663438256658,0.8461538461538461,0.559322033898305,0.8846153846153846
0073.jpeg,fancy,Umsonst- flohmarkt + Waffeln & Musik Lang vergessene Schätze des Hauses könnten euch gehören 02.03. | 12⁰⁰ - 17⁰⁰ Rigaer Straße 94,";?""""""'“"" 02.03.| 12°°- 17°
Rigaer Straße 94",0.0,";?""""""'“"" 02.03.| 12°°- 17° Rigaer Straße 94",0.0,0.2461538461538461,0.2384615384615385,0.0,0.0,0.7538461538461538,0.8636363636363636,0.7615384615384615,0.9090909090909091
0074.jpg,fancy,"ZERO WASTE FUTURE FESTIVAL Null Verschwendung. Volles Programm. 16. November 2024 13:00–18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!","Null Verschwendung.
Volles Programm.

16. November 2024
13:00—18:00 Uhr
NochMall, Berlin-Reinickendorf

Komm
vorbei!",0.0,"Null Verschwendung. Volles Programm. 16. November 2024 13:00—18:00 Uhr NochMall, Berlin-Reinickendorf Komm vorbei!",0.0,0.801418439716312,0.7446808510638299,0.0,0.0,0.19858156028368795,0.29411764705882354,0.2553191489361702,0.7058823529411765
0075.jpg,fancy,"My Heart is a Kinderdisco KINDERDISCO Friday 26 APRIL 14:00 - 19:30 ://About Blank - S-Bahn Ostkreuz DJs: Robert Owens, Manuel Bürger ALL AGES","‘ _:Ilhb°°ﬁßlunä-sßqhn Ö$tKrtvl
DJS:R°'°%G#E eNf, Manvel ür",0.0,"‘ _:Ilhb°°ﬁßlunä-sßqhn Ö$tKrtvl DJS:R°'°%G#E eNf, Manvel ür",0.0,0.1901408450704225,0.1830985915492957,0.0,0.0,0.8098591549295775,1.0,0.8169014084507042,1.0
0078.png,fancy,LLEWELLYN LIVE SARA MILLER B2B KEV SHERIDAN KARETE BU JESSAMINE live at robert johnson running back riotvan permanent vacation maeve institut für zukunft drive g-edit ://about blank BORN WITH A NERVOUS BREAKDOWN ://about blank sat 6.5.2023 2 pm,"LLEWELLYN lr atrobertjchnson runningback  riobven
SARA MILLER »# KEV SHERIDAN
KARETE BU institut fürzukunfe _ driv
JESSAMINE ‚ebout blank

://about blank sat 6.5.2023 2pm",0.0,LLEWELLYN lr atrobertjchnson runningback riobven SARA MILLER »# KEV SHERIDAN KARETE BU institut fürzukunfe _ driv JESSAMINE ‚ebout blank ://about blank sat 6.5.2023 2pm,0.0,0.4016393442622951,0.389344262295082,0.0263157894736842,0.0263157894736842,0.5983606557377049,0.7368421052631579,0.610655737704918,0.7894736842105263
0080.jpg,fancy,"Für Demokratie und Menschenrechte: SONN TAGS DEMO 18. Februar 2024, 17:30 Uhr Dornbirn Marktplatz Zeit aufzustehen: gegen Gedankengut, das die Demokratie zersetzt, und für das Gemeinsame in der Zivilgesellschaft, Solidarität und Mitmenschlichkeit. REDEBEITRÄGE Werner Dreier – Historiker, ehemaliger Leiter von erinnern.at, Sophia Hagleitner und Sophia Simon – Fridays for Future, Hanno Loewy – Jüdisches Museum Hohenems, Gerhild Steinbuch – HYDRA (Autor*inneninitiative gegen die europäische Rechte) MUSIK Andreas Paragioudakis VERANSTALTER Vorarlberger Plattform für Menschenrechte, das Bündnis aus 40 Organisationen: unter anderem: Menschenrechts- at","das Gemeinsame® in
So\\dal'\tät und Mit'

VERANSTALTER
gür Menschen!

Für Demokratie und Menscnemeu..

$ 0

MO

REDEBEITRÄGE Werner DI Dreier
Historiker, ® ehemaliger r Leiter von
erinnerN-. ‚at, ophia Ha‘ jagleitner und
Ssophia simon - Fridays for Future,
Hanno Loewy - _ Jüdisches Museum
HohenemS, Gerhild Steinbuch -
‚utor*inn! en\ nitiative
gegen die europä\ b Rechte)

MUSIK Andreas Parug\oudak\s
UNTERSTD‘\'IT oN

A0 Orgln\slﬂ ‚jonen:
—— _ka al",0.0,"das Gemeinsame® in So\\dal'\tät und Mit' VERANSTALTER gür Menschen! Für Demokratie und Menscnemeu.. $ 0 MO REDEBEITRÄGE Werner DI Dreier Historiker, ® ehemaliger r Leiter von erinnerN-. ‚at, ophia Ha‘ jagleitner und Ssophia simon - Fridays for Future, Hanno Loewy - _ Jüdisches Museum HohenemS, Gerhild Steinbuch - ‚utor*inn! en\ nitiative gegen die europä\ b Rechte) MUSIK Andreas Parug\oudak\s UNTERSTD‘\'IT oN A0 Orgln\slﬂ ‚jonen: —— _ka al",0.0,0.4701378254211332,0.442572741194487,0.0,0.0,0.5298621745788668,0.8048780487804879,0.557427258805513,0.8414634146341463
0081.jpg,fancy,"WELCOM TO THE :// KINDERDISCO Musik + Tanz DJ-Workshop Pizza + Würstchen Baustellenstelle Kinderwagenparkplatz + Wickelstation Kreativ-Mobil Kaffee + Kuchen Mal- und Spray-Workshop Kinderschminken Fr 21·04·23 14–19 Uhr ://about blank markgrafendamm 24c, 10245 berlin am s-bhf ostkreuz","<w> W A

ME
Musik + Tanz Kaffe + Kuchen 14-19 Uhr
DJI-Workshop -
k Mal- und Spray-Workshop ://about blank
W Hen Kinderschminken markgra fnd mm 2;/ t7/‘0245 berlin",0.0,<w> W A ME Musik + Tanz Kaffe + Kuchen 14-19 Uhr DJI-Workshop - k Mal- und Spray-Workshop ://about blank W Hen Kinderschminken markgra fnd mm 2;/ t7/‘0245 berlin,0.0,0.3133802816901408,0.2992957746478873,0.0,0.0,0.6866197183098591,0.7837837837837838,0.7007042253521126,0.8108108108108109
0082.jpg,fancy,"Demo Sa, 24.2. 14h Wrangelkiez am Platz ohne Namen Falckensteinst. 1A Der Görli bleibt auf! Bündnis Görli Zaunfrei","5a 24.2. 14h
1",0.0,5a 24.2. 14h 1,0.0,0.1140350877192982,0.1052631578947368,0.0,0.0,0.8859649122807017,0.8888888888888888,0.8947368421052632,0.9444444444444444
0086.jpg,fancy,Bürgerinitiative EINEN STATT SPALTEN Soll das zu meiner neuen Normalität werden !? nächste Kundgebung: 08.08. 16-18 Uhr SAMSTAG STIFTSPLATZ Kaiserslautern,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0089.jpeg,fancy,NEUER ORT: FRIEDRICHSPLATZ KASSEL VOR DEM FRIDERICIANUM KUNDGEBUNG & AUFZUG Grundrechte gelten! MIT GASTREDNER HERMANN PLOPPA 15. JANUAR 2022 15:30 UHR,"KUNDGEBUNG &
AUFZUG

gelten!

15. JANUAR 2022
15:30 UHR

MIT GASTREDNER
HERMANN PLOPPA",0.0,KUNDGEBUNG & AUFZUG gelten! 15. JANUAR 2022 15:30 UHR MIT GASTREDNER HERMANN PLOPPA,0.0,0.2715231788079471,0.2450331125827815,0.0,0.0,0.7284768211920529,0.7619047619047619,0.7549668874172185,0.9047619047619048
0090.jpeg,fancy,"""Wir werden ALLE da sein!"" WORLD FREEDOM DAY Die Welt steht auf Auch Fulda macht dicht! ALLE INITIATIVEN & ORGANISATIONEN WELTWEIT - GEMEINSAM! UM 12:00 UHR LANDESZEIT! MAGDEBURG 20.11.2021 12:00 - 16:00 UHR LIVESTREAMS AUS ALLER WELT","; «é%;$
*“3:;;Q‚ö°f’
WORLD FREEDOM
DAY

J>c'e W@[Ü 5Ü@‘ßtf

NITTÄATIVEN SCORGANISATIONEN
WELTWEIT: - GEMEINSÄM!
UM 12:00 UHR LANDESZEIT!

' MAGDEBURG

DE,

«“",0.0,"; «é%;$ *“3:;;Q‚ö°f’ WORLD FREEDOM DAY J>c'e W@[Ü 5Ü@‘ßtf NITTÄATIVEN SCORGANISATIONEN WELTWEIT: - GEMEINSÄM! UM 12:00 UHR LANDESZEIT! ' MAGDEBURG DE, «“",0.0,0.4487179487179487,0.405982905982906,0.0,0.0,0.5512820512820513,0.7837837837837838,0.594017094017094,0.8918918918918919
0091.jpg,fancy,mit Mobile Diskothek VERITAS 27. Bike & Rock Festival Limberg zwischen Cottbus und Vetschau 08. - 11. August 2024 immer am 2. August Wochenende Limited Booze Boys BLIND BANKERS Bullshit Rock’n’Roll aus Berlin NOBODY Infos: brf-limberg.de,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
